serie,region,anio,valor
mpd2020-pib-per-capita-mapa-pre1820,ESP,1775,1447.47
mpd2020-pib-per-capita-mapa-pre1820,ESP,1785,1447.47
mpd2020-pib-per-capita-mapa-pre1820,ESP,1795,1518.95
mpd2020-pib-per-capita-mapa-pre1820,ESP,1805,1501.08
mpd2020-pib-per-capita-mapa-pre1820,ESP,1815,1536.82
mpd2020-pib-per-capita-mapa-pre1820,FIN,1600,1191
mpd2020-pib-per-capita-mapa-pre1820,FIN,1650,1246
mpd2020-pib-per-capita-mapa-pre1820,FIN,1700,1331
mpd2020-pib-per-capita-mapa-pre1820,FIN,1750,1486
mpd2020-pib-per-capita-mapa-pre1820,FIN,1800,1213
mpd2020-pib-per-capita-mapa-pre1820,FRA,1,956
mpd2020-pib-per-capita-mapa-pre1820,FRA,1280,1321
mpd2020-pib-per-capita-mapa-pre1820,FRA,1281,1288
mpd2020-pib-per-capita-mapa-pre1820,FRA,1282,1253
mpd2020-pib-per-capita-mapa-pre1820,FRA,1283,1237
mpd2020-pib-per-capita-mapa-pre1820,FRA,1284,1219
mpd2020-pib-per-capita-mapa-pre1820,FRA,1285,1253
mpd2020-pib-per-capita-mapa-pre1820,FRA,1286,1253
mpd2020-pib-per-capita-mapa-pre1820,FRA,1287,1270
mpd2020-pib-per-capita-mapa-pre1820,FRA,1288,1304
mpd2020-pib-per-capita-mapa-pre1820,FRA,1289,1321
mpd2020-pib-per-capita-mapa-pre1820,FRA,1290,1321
mpd2020-pib-per-capita-mapa-pre1820,FRA,1291,1321
mpd2020-pib-per-capita-mapa-pre1820,FRA,1292,1339
mpd2020-pib-per-capita-mapa-pre1820,FRA,1293,1355
mpd2020-pib-per-capita-mapa-pre1820,FRA,1294,1270
mpd2020-pib-per-capita-mapa-pre1820,FRA,1295,1219
mpd2020-pib-per-capita-mapa-pre1820,FRA,1296,1253
mpd2020-pib-per-capita-mapa-pre1820,FRA,1297,1288
mpd2020-pib-per-capita-mapa-pre1820,FRA,1298,1339
mpd2020-pib-per-capita-mapa-pre1820,FRA,1299,1388
mpd2020-pib-per-capita-mapa-pre1820,FRA,1300,1423
mpd2020-pib-per-capita-mapa-pre1820,FRA,1301,1457
mpd2020-pib-per-capita-mapa-pre1820,FRA,1302,1508
mpd2020-pib-per-capita-mapa-pre1820,FRA,1303,1541
mpd2020-pib-per-capita-mapa-pre1820,FRA,1304,1559
mpd2020-pib-per-capita-mapa-pre1820,FRA,1305,1610
mpd2020-pib-per-capita-mapa-pre1820,FRA,1306,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1307,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1308,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1309,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1310,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1311,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1312,1830
mpd2020-pib-per-capita-mapa-pre1820,FRA,1313,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1314,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1315,1694
mpd2020-pib-per-capita-mapa-pre1820,FRA,1316,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1317,1694
mpd2020-pib-per-capita-mapa-pre1820,FRA,1318,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1319,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1320,1610
mpd2020-pib-per-capita-mapa-pre1820,FRA,1321,1610
mpd2020-pib-per-capita-mapa-pre1820,FRA,1322,1610
mpd2020-pib-per-capita-mapa-pre1820,FRA,1323,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1324,1659
mpd2020-pib-per-capita-mapa-pre1820,FRA,1325,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1326,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1327,1694
mpd2020-pib-per-capita-mapa-pre1820,FRA,1328,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1329,1643
mpd2020-pib-per-capita-mapa-pre1820,FRA,1330,1610
mpd2020-pib-per-capita-mapa-pre1820,FRA,1331,1575
mpd2020-pib-per-capita-mapa-pre1820,FRA,1332,1575
mpd2020-pib-per-capita-mapa-pre1820,FRA,1333,1592
mpd2020-pib-per-capita-mapa-pre1820,FRA,1334,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1335,1694
mpd2020-pib-per-capita-mapa-pre1820,FRA,1336,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1337,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1338,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1339,1694
mpd2020-pib-per-capita-mapa-pre1820,FRA,1340,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1341,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1342,1659
mpd2020-pib-per-capita-mapa-pre1820,FRA,1343,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1344,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1345,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1346,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1347,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1348,1846
mpd2020-pib-per-capita-mapa-pre1820,FRA,1349,1846
mpd2020-pib-per-capita-mapa-pre1820,FRA,1350,1897
mpd2020-pib-per-capita-mapa-pre1820,FRA,1351,1897
mpd2020-pib-per-capita-mapa-pre1820,FRA,1352,1881
mpd2020-pib-per-capita-mapa-pre1820,FRA,1353,1881
mpd2020-pib-per-capita-mapa-pre1820,FRA,1354,1948
mpd2020-pib-per-capita-mapa-pre1820,FRA,1355,1948
mpd2020-pib-per-capita-mapa-pre1820,FRA,1356,1914
mpd2020-pib-per-capita-mapa-pre1820,FRA,1357,1897
mpd2020-pib-per-capita-mapa-pre1820,FRA,1358,1897
mpd2020-pib-per-capita-mapa-pre1820,FRA,1359,1863
mpd2020-pib-per-capita-mapa-pre1820,FRA,1360,1846
mpd2020-pib-per-capita-mapa-pre1820,FRA,1361,1846
mpd2020-pib-per-capita-mapa-pre1820,FRA,1362,1863
mpd2020-pib-per-capita-mapa-pre1820,FRA,1363,1863
mpd2020-pib-per-capita-mapa-pre1820,FRA,1364,1881
mpd2020-pib-per-capita-mapa-pre1820,FRA,1365,1881
mpd2020-pib-per-capita-mapa-pre1820,FRA,1366,1863
mpd2020-pib-per-capita-mapa-pre1820,FRA,1367,1863
mpd2020-pib-per-capita-mapa-pre1820,FRA,1368,1881
mpd2020-pib-per-capita-mapa-pre1820,FRA,1369,1897
mpd2020-pib-per-capita-mapa-pre1820,FRA,1370,1914
mpd2020-pib-per-capita-mapa-pre1820,FRA,1371,1897
mpd2020-pib-per-capita-mapa-pre1820,FRA,1372,1897
mpd2020-pib-per-capita-mapa-pre1820,FRA,1373,1881
mpd2020-pib-per-capita-mapa-pre1820,FRA,1374,1863
mpd2020-pib-per-capita-mapa-pre1820,FRA,1375,1863
mpd2020-pib-per-capita-mapa-pre1820,FRA,1376,1846
mpd2020-pib-per-capita-mapa-pre1820,FRA,1377,1830
mpd2020-pib-per-capita-mapa-pre1820,FRA,1378,1830
mpd2020-pib-per-capita-mapa-pre1820,FRA,1379,1830
mpd2020-pib-per-capita-mapa-pre1820,FRA,1380,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1381,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1382,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1383,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1384,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1385,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1386,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1387,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1388,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1389,1846
mpd2020-pib-per-capita-mapa-pre1820,FRA,1390,1881
mpd2020-pib-per-capita-mapa-pre1820,FRA,1391,1881
mpd2020-pib-per-capita-mapa-pre1820,FRA,1392,1881
mpd2020-pib-per-capita-mapa-pre1820,FRA,1393,1863
mpd2020-pib-per-capita-mapa-pre1820,FRA,1394,1863
mpd2020-pib-per-capita-mapa-pre1820,FRA,1395,1846
mpd2020-pib-per-capita-mapa-pre1820,FRA,1396,1881
mpd2020-pib-per-capita-mapa-pre1820,FRA,1397,1863
mpd2020-pib-per-capita-mapa-pre1820,FRA,1398,1863
mpd2020-pib-per-capita-mapa-pre1820,FRA,1399,1846
mpd2020-pib-per-capita-mapa-pre1820,FRA,1400,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1401,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1402,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1403,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1404,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1405,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1406,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1407,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1408,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1409,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1410,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1411,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1412,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1413,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1414,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1415,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1416,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1417,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1418,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1419,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1420,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1421,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1422,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1423,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1424,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1425,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1426,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1427,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1428,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1429,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1430,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1431,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1432,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1433,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1434,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1435,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1436,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1437,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1438,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1439,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1440,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1441,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1442,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1443,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1444,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1445,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1446,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1447,1830
mpd2020-pib-per-capita-mapa-pre1820,FRA,1448,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1449,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1450,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1451,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1452,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1453,1812
mpd2020-pib-per-capita-mapa-pre1820,FRA,1454,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1455,1795
mpd2020-pib-per-capita-mapa-pre1820,FRA,1456,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1457,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1458,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1459,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1460,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1461,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1462,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1463,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1464,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1465,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1466,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1467,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1468,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1469,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1470,1728
mpd2020-pib-per-capita-mapa-pre1820,FRA,1471,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1472,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1473,1779
mpd2020-pib-per-capita-mapa-pre1820,FRA,1474,1761
mpd2020-pib-per-capita-mapa-pre1820,FRA,1475,1745
mpd2020-pib-per-capita-mapa-pre1820,FRA,1476,1710
mpd2020-pib-per-capita-mapa-pre1820,FRA,1477,1677
mpd2020-pib-per-capita-mapa-pre1820,FRA,1478,1677
